Primary Key,Ancient Toponym,ModernToponym,Province,Country,,,,,Longitude (X),Latitude (Y),,,,,,,,,,,,,,,,,,
Hanson2016_1221,Naissus,Niš,Moesia Superior,Serbia,,,,,21.893884,43.316295,,,,,,,,,,,,,,,,,,
Hanson2016_1222,Ratiaria,Archar,Moesia Superior,Bulgaria,,,,,22.904856,43.817397,,,,,,,,,,,,,,,,,,
Hanson2016_1223,Remesiana,Bela Palanka,Moesia Superior,Serbia,,,,,22.293498,43.214499,,,,,,,,,,,,,,,,,,
Hanson2016_1224,Scupi,Skopje,Moesia Superior,Macedonia,,,,,21.391437,42.016885,,,,,,,,,,,,,,,,,,
Hanson2016_1225,Singidunum,Belgrade,Moesia Superior,Serbia,,,,,20.4503,44.8236,,,,,,,,,,,,,,,,,,
Hanson2016_1226,Ulpiana,Gra?anica,Moesia Superior,Kosovo,,,,,21.195698,42.600105,,,,,,,,,,,,,,,,,,
Hanson2016_1227,Viminacium (1),Kostolac,Moesia Superior,Serbia,,,,,21.216122,44.736776,,,,,,,,,,,,,,,,,,
Hanson2016_1228,Viminacium (2),Kostolac,Moesia Superior,Serbia,,,,,21.216122,44.736776,,,,,,,,,,,,,,,,,,
Hanson2016_1229,Aguntum,Dölsach and Nußdorf Debant,Noricum,Austria,,,,,12.822158,46.827894,,,,,,,,,,,,,,,,,,
Hanson2016_1230,Cetium,S. Pölten,Noricum,Austria,,,,,15.622696,48.20473,,,,,,,,,,,,,,,,,,
Hanson2016_1231,Flavia Solva,Solfeld,Noricum,Austria,,,,,15.568722,46.768972,,,,,,,,,,,,,,,,,,
Hanson2016_1232,Iuvavum,Salzburg,Noricum,Austria,,,,,13.045517,47.799173,,,,,,,,,,,,,,,,,,
Hanson2016_1233,Lauriacum,Lorch,Noricum,Austria,,,,,14.478806,48.212636,,,,,,,,,,,,,,,,,,
Hanson2016_1234,Ovilava,Wels,Noricum,Austria,,,,,14.024618,48.156645,,,,,,,,,,,,,,,,,,
Hanson2016_1235,Poetovio,Ptuj,Noricum,Slovenia,,,,,15.869928,46.419789,,,,,,,,,,,,,,,,,,
Hanson2016_1236,Teurnia,Lurnfelde,Noricum,Austria,,,,,13.443747,46.823308,,,,,,,,,,,,,,,,,,
Hanson2016_1237,Virunum,Zollfeld,Noricum,Austria,,,,,14.366944,46.69775,,,,,,,,,,,,,,,,,,
Hanson2016_1238,Althiburos,Medeina,Numidia,Tunisia,,,,,8.831793,35.943841,,,,,,,,,,,,,,,,,,
Hanson2016_1239,Ammaedara,Haidra,Numidia,Tunisia,,,,,8.455266,35.565382,,,,,,,,,,,,,,,,,,
Hanson2016_1240,Assuras,Henchir Zenfour,Numidia,Tunisia,,,,,9.022305,35.993286,,,,,,,,,,,,,,,,,,
Hanson2016_1241,Bulla Regia,Hammam Darradji,Numidia,Tunisia,,,,,8.756092,36.558576,,,,,,,,,,,,,,,,,,
Hanson2016_1242,Calama,Guelma,Numidia,Algeria,,,,,7.428361,36.4659,,,,,,,,,,,,,,,,,,
Hanson2016_1243,Chullu,Chollo,Numidia,Algeria,,,,,6.562081,37.007852,,,,,,,,,,,,,,,,,,
Hanson2016_1244,Cirta,Constantine,Numidia,Algeria,,,,,6.612554,36.367897,,,,,,,,,,,,,,,,,,
Hanson2016_1245,Civitas Nattabutum,Oumm Guerriche,Numidia,Algeria,,,,,7.260549,36.239408,,,,,,,,,,,,,,,,,,
Hanson2016_1246,Hippo Regius,Annaba,Numidia,Algeria,,,,,7.7571,36.9007,,,,,,,,,,,,,,,,,,
Hanson2016_1247,Lambaesis,Tazzoult,Numidia,Algeria,,,,,6.2667,35.46081,,,,,,,,,,,,,,,,,,
Hanson2016_1248,Lambiridi,Khirbet Ouled Arif,Numidia,Algeria,,,,,6.077305,35.503768,,,,,,,,,,,,,,,,,,
Hanson2016_1249,Lares,Henchir Lorbeus,Numidia,Tunisia,,,,,8.841397,36.081288,,,,,,,,,,,,,,,,,,
Hanson2016_1250,Madauros,Madaurouch,Numidia,Algeria,,,,,7.902356,36.07783,,,,,,,,,,,,,,,,,,
Hanson2016_1251,Mascula,Khenchela,Numidia,Algeria,,,,,7.150025,35.433338,,,,,,,,,,,,,,,,,,
Hanson2016_1252,Musti,Henchir Mest,Numidia,Tunisia,,,,,9.143018,36.336294,,,,,,,,,,,,,,,,,,
Hanson2016_1253,Rusicada,Ras Skikda,Numidia,Algeria,,,,,6.904976,36.879573,,,,,,,,,,,,,,,,,,
Hanson2016_1254,Sicca Veneria,El Kef,Numidia,Tunisia,,,,,8.708877,36.174527,,,,,,,,,,,,,,,,,,
Hanson2016_1255,Simitthus,Chemtou,Numidia,Tunisia,,,,,8.57355,36.49092,,,,,,,,,,,,,,,,,,
Hanson2016_1256,Thabraca,Tabarka,Numidia,Tunisia,,,,,8.748512,36.956243,,,,,,,,,,,,,,,,,,
Hanson2016_1257,Thala,Thala,Numidia,Tunisia,,,,,8.6692,35.5724,,,,,,,,,,,,,,,,,,
Hanson2016_1258,Thamugadi,Timgad,Numidia,Algeria,,,,,6.468525,35.485017,,,,,,,,,,,,,,,,,,
Hanson2016_1259,Theveste,Tébessa,Numidia,Algeria,,,,,8.121558,35.403084,,,,,,,,,,,,,,,,,,
Hanson2016_1260,Thibilis,Announa,Numidia,Algeria,,,,,7.250033,36.382567,,,,,,,,,,,,,,,,,,
Hanson2016_1261,Thuburnica,Sidi Ali bel Kassem,Numidia,Tunisia,,,,,8.461267,36.527541,,,,,,,,,,,,,,,,,,
Hanson2016_1262,Thubursicum Numidarum,Khamissa,Numidia,Algeria,,,,,7.655351,36.193186,,,,,,,,,,,,,,,,,,
Hanson2016_1263,Thunusidum,Sidi Meskin,Numidia,Tunisia,,,,,8.6659,36.451828,,,,,,,,,,,,,,,,,,
Hanson2016_1264,Tiddis,Tiddis,Numidia,Algeria,,,,,6.478255,36.461823,,,,,,,,,,,,,,,,,,
Hanson2016_1265,Uchi Maius,Henchir Douamis,Numidia,Tunisia,,,,,9.085256,36.412338,,,,,,,,,,,,,,,,,,
Hanson2016_1266,Verecunda,Markouna,Numidia,Algeria,,,,,6.289709,35.488718,,,,,,,,,,,,,,,,,,
Hanson2016_1267,Aquincum,Obuda,Pannonia Inferior,Hungary,,,,,19.050216,47.56473,,,,,,,,,,,,,,,,,,
Hanson2016_1268,Bassiana (Pannonia Inferior),Petrovci,Pannonia Inferior,Serbia,,,,,19.977001,44.969659,,,,,,,,,,,,,,,,,,
Hanson2016_1269,Brigetio,Szöny,Pannonia Inferior,Hungary,,,,,18.169507,47.735239,,,,,,,,,,,,,,,,,,
Hanson2016_1270,Cibalae,Vinkovci,Pannonia Inferior,Croatia,,,,,18.801048,45.291025,,,,,,,,,,,,,,,,,,
Hanson2016_1271,Gorsium,Tác,Pannonia Inferior,Hungary,,,,,18.419781,47.09017,,,,,,,,,,,,,,,,,,
Hanson2016_1272,Mursa,Osijek,Pannonia Inferior,Croatia,,,,,18.675749,45.560018,,,,,,,,,,,,,,,,,,
Hanson2016_1273,Sirmium,Sremska Mitrovica,Pannonia Inferior,Serbia,,,,,19.610106,44.966447,,,,,,,,,,,,,,,,,,
Hanson2016_1274,Andautonia,??itarjevo,Pannonia Superior,Croatia,,,,,16.11724,45.773624,,,,,,,,,,,,,,,,,,
Hanson2016_1275,Aquae Balissae,Daruvar,Pannonia Superior,Croatia,,,,,17.224015,45.593653,,,,,,,,,,,,,,,,,,
Hanson2016_1276,Bassiana (Pannonia Superior),Sárvár,Pannonia Superior,Hungary,,,,,16.935227,47.254062,,,,,,,,,,,,,,,,,,
Hanson2016_1277,Carnuntum (1),Petronell,Pannonia Superior,Austria,,,,,16.867891,48.113346,,,,,,,,,,,,,,,,,,
Hanson2016_1278,Carnuntum (2),Petronell,Pannonia Superior,Austria,,,,,16.863149,48.114778,,,,,,,,,,,,,,,,,,
Hanson2016_1279,Celeia,Celje,Pannonia Superior,Slovenia,,,,,15.260294,46.231018,,,,,,,,,,,,,,,,,,
Hanson2016_1280,Mogentiana,Tüskevár,Pannonia Superior,Hungary,,,,,17.314149,47.118283,,,,,,,,,,,,,,,,,,
Hanson2016_1281,Neviodunum,Drnovo,Pannonia Superior,Slovenia,,,,,15.499078,45.920942,,,,,,,,,,,,,,,,,,
Hanson2016_1282,Savaria,Szombathely,Pannonia Superior,Hungary,,,,,16.617369,47.231643,,,,,,,,,,,,,,,,,,
Hanson2016_1283,Scarbantia,Sopron,Pannonia Superior,Hungary,,,,,16.590498,47.6848,,,,,,,,,,,,,,,,,,
Hanson2016_1284,Siscia,Sisak,Pannonia Superior,Croatia,,,,,16.371391,45.483168,,,,,,,,,,,,,,,,,,
Hanson2016_1285,Sopianae,PECS,Pannonia Superior,Hungary,,,,,18.227955,46.076567,,,,,,,,,,,,,,,,,,
Hanson2016_1286,Vindobona,Vienna,Pannonia Superior,Austria,,,,,16.373946,48.211345,,,,,,,,,,,,,,,,,,
Hanson2016_1287,Abodiacum,Epfach,Raetia,Germany,,,,,10.909768,47.909884,,,,,,,,,,,,,,,,,,
Hanson2016_1288,Augusta Vindelicum,Augsburg,Raetia,Germany,,,,,10.894765,48.365463,,,,,,,,,,,,,,,,,,
Hanson2016_1289,Brigantium,Bregenz,Raetia,Austria,,,,,9.747061,47.503042,,,,,,,,,,,,,,,,,,
Hanson2016_1290,Cambodunum,Kempten,Raetia,Germany,,,,,10.323029,47.727633,,,,,,,,,,,,,,,,,,
Hanson2016_1291,Curia,Chur,Raetia,Switzerland,,,,,9.530735,46.849437,,,,,,,,,,,,,,,,,,
Hanson2016_1292,Acrae,Palazzolo Acreide,Silicia,Italy,,,,,14.894215,37.057781,,,,,,,,,,,,,,,,,,
Hanson2016_1293,Adranum,Adrano,Silicia,Italy,,,,,13.13773,37.663228,,,,,,,,,,,,,,,,,,
Hanson2016_1294,Agrigentum,Agrigento,Silicia,Italy,,,,,13.576956,37.311188,,,,,,,,,,,,,,,,,,
Hanson2016_1295,Agyrium,S. Filippo d'Argirò,Silicia,Italy,,,,,14.529547,37.655226,,,,,,,,,,,,,,,,,,
Hanson2016_1296,Apollonia (Sicilia),S. Fratello,Silicia,Italy,,,,,14.5974572,38.0128274,,,,,,,,,,,,,,,,,,
Hanson2016_1297,Camarina,Camarina,Silicia,Italy,,,,,14.447679,36.872063,,,,,,,,,,,,,,,,,,
Hanson2016_1298,Catania,Catania,Silicia,Italy,,,,,15.087834,37.502482,,,,,,,,,,,,,,,,,,
Hanson2016_1299,Centuripae,Centuripe,Silicia,Italy,,,,,14.740133,37.624023,,,,,,,,,,,,,,,,,,
Hanson2016_1300,Drepanum (Silicia),Trapani,Silicia,Italy,,,,,12.512684,38.015537,,,,,,,,,,,,,,,,,,
Hanson2016_1301,Enna,Enna,Silicia,Italy,,,,,14.279706,37.567595,,,,,,,,,,,,,,,,,,
Hanson2016_1302,Eryx,Erice,Silicia,Italy,,,,,12.586389,38.036944,,,,,,,,,,,,,,,,,,
Hanson2016_1303,Halaesa,Unknown,Silicia,Italy,,,,,14.233333,37.983333,,,,,,,,,,,,,,,,,,
Hanson2016_1304,Haluntium,S. Marco di Alunzio,Silicia,Italy,,,,,14.700431,38.071846,,,,,,,,,,,,,,,,,,
Hanson2016_1305,Helorus,Eloro,Silicia,Italy,,,,,15.109444,36.842222,,,,,,,,,,,,,,,,,,
Hanson2016_1306,Heraclea (Sicilia),Eraclea,Silicia,Italy,,,,,13.290876,37.394824,,,,,,,,,,,,,,,,,,
Hanson2016_1307,Himera,Termini Imerese,Silicia,Italy,,,,,13.696264,37.983949,,,,,,,,,,,,,,,,,,
Hanson2016_1308,Leontini,Lentini,Silicia,Italy,,,,,15.000592,37.286523,,,,,,,,,,,,,,,,,,
Hanson2016_1309,Lilybaeum,Marsala,Silicia,Italy,,,,,12.434233,37.799084,,,,,,,,,,,,,,,,,,
Hanson2016_1310,Lipara,Lipari,Silicia,Italy,,,,,14.954018,38.467383,,,,,,,,,,,,,,,,,,
Hanson2016_1311,Melita,Medina,Silicia,Malta,,,,,14.402948,35.885912,,,,,,,,,,,,,,,,,,
Hanson2016_1312,Messana,Messina,Silicia,Italy,,,,,15.555523,38.192332,,,,,,,,,,,,,,,,,,
Hanson2016_1313,Morgantina,Serra Orlando,Silicia,Italy,,,,,14.479254,37.431064,,,,,,,,,,,,,,,,,,
Hanson2016_1314,Mylae,Milazzo,Silicia,Italy,,,,,15.233333,38.216667,,,,,,,,,,,,,,,,,,
Hanson2016_1315,Netum,Noto Vecchio,Silicia,Italy,,,,,15.071001,36.891741,,,,,,,,,,,,,,,,,,
Hanson2016_1316,Panormus,Palermo,Silicia,Italy,,,,,13.361376,38.115619,,,,,,,,,,,,,,,,,,
Hanson2016_1317,Phintias,Licata,Silicia,Italy,,,,,13.937781,37.101414,,,,,,,,,,,,,,,,,,
Hanson2016_1318,Segesta,Segesta,Silicia,Italy,,,,,12.832376,37.941352,,,,,,,,,,,,,,,,,,
Hanson2016_1319,Soluntum,Soluntum,Silicia,Italy,,,,,13.531739,38.092662,,,,,,,,,,,,,,,,,,
Hanson2016_1320,Syracusae,Syracuse,Silicia,Italy,,,,,15.28444,37.066484,,,,,,,,,,,,,,,,,,
Hanson2016_1321,Tauromenium,Taormina,Silicia,Italy,,,,,15.287916,37.853066,,,,,,,,,,,,,,,,,,
Hanson2016_1322,Tyndaris,Tindari,Silicia,Italy,,,,,15.03996,38.145393,,,,,,,,,,,,,,,,,,
Hanson2016_1323,Acce,Acre,Syria,Israel,,,,,35.068668,32.921188,,,,,,,,,,,,,,,,,,
Hanson2016_1324,Antiochia (Syria),Antakya,Syria,Turkey,,,,,36.169629,36.210172,,,,,,,,,,,,,,,,,,
Hanson2016_1325,Apamea (Syria) (1),Qalaat al Mudik,Syria,Syria,,,,,36.401621,35.41726,,,,,,,,,,,,,,,,,,
Hanson2016_1326,Apamea (Syria) (2),Tilmusa,Syria,Turkey,,,,,37.872411,37.078446,,,,,,,,,,,,,,,,,,
Hanson2016_1327,Aradus,Arwad,Syria,Syria,,,,,35.858333,34.856111,,,,,,,,,,,,,,,,,,
Hanson2016_1328,Arca,Miniara,Syria,Lebanon,,,,,36.042802,34.533092,,,,,,,,,,,,,,,,,,
Hanson2016_1329,Batnae,Unknown,Syria,Syria,,,,,37.553411,36.395685,,,,,,,,,,,,,,,,,,
Hanson2016_1330,Beroea (Syria),Aleppo,Syria,Syria,,,,,37.162747,36.201613,,,,,,,,,,,,,,,,,,
Hanson2016_1331,Berytus,Beirut,Syria,Lebanon,,,,,35.50237,33.892408,,,,,,,,,,,,,,,,,,
Hanson2016_1332,Byblos,Jebeil,Syria,Lebanon,,,,,35.646164,34.119633,,,,,,,,,,,,,,,,,,
Hanson2016_1333,Cyrrus,Kyrrhos,Syria,Syria,,,,,36.956398,36.744679,,,,,,,,,,,,,,,,,,
Hanson2016_1334,Damascus,Damascus,Syria,Syria,,,,,36.306587,33.511647,,,,,,,,,,,,,,,,,,
Hanson2016_1335,Emesa,Homs,Syria,Syria,,,,,36.714354,34.723335,,,,,,,,,,,,,,,,,,
Hanson2016_1336,Gabala,Djebeleh,Syria,Syria,,,,,35.922327,35.378062,,,,,,,,,,,,,,,,,,
Hanson2016_1337,Heliopolis (Syria),Baalbek,Syria,Lebanon,,,,,36.204326,34.006966,,,,,,,,,,,,,,,,,,
Hanson2016_1338,Laodicea (Syria),Lattakia,Syria,Syria,,,,,35.78347,35.563788,,,,,,,,,,,,,,,,,,
Hanson2016_1339,Marathus,Amrit,Syria,Syria,,,,,35.907627,34.832632,,,,,,,,,,,,,,,,,,
Hanson2016_1340,Palmyra,Tadmor,Syria,Syria,,,,,38.267749,34.551677,,,,,,,,,,,,,,,,,,
Hanson2016_1341,Paneas,Banias,Syria,Israel,,,,,35.694444,33.248611,,,,,,,,,,,,,,,,,,
Hanson2016_1342,Philadelphia (Syria),Amman,Syria,Jordan,,,,,35.932757,31.949741,,,,,,,,,,,,,,,,,,
Hanson2016_1343,Samosata,Samsat,Syria,Turkey,,,,,38.508199,37.541801,,,,,,,,,,,,,,,,,,
Hanson2016_1344,Seleucia (Syria),Samandag,Syria,Turkey,,,,,35.936001,36.11808,,,,,,,,,,,,,,,,,,
Hanson2016_1345,Sidon,Saida,Syria,Lebanon,,,,,35.371208,33.560243,,,,,,,,,,,,,,,,,,
Hanson2016_1346,Tripolis,Tarablis,Syria,Lebanon,,,,,35.815212,34.448685,,,,,,,,,,,,,,,,,,
Hanson2016_1347,Tyrus,Tyre,Syria,Lebanon,,,,,35.194564,33.271637,,,,,,,,,,,,,,,,,,
Hanson2016_1348,Zeugma,Balkis,Syria,Turkey,,,,,37.865833,37.058333,,,,,,,,,,,,,,,,,,
Hanson2016_1349,Aelia Capitolina,Jerusalem,Syria Palestina,Israel,,,,,35.235357,31.777766,,,,,,,,,,,,,,,,,,
Hanson2016_1350,Agrippias,Khirbet Tida,Syria Palestina,Israel,,,,,34.47975,31.536326,,,,,,,,,,,,,,,,,,
Hanson2016_1351,Antipatris,Tel Afek,Syria Palestina,Israel,,,,,34.930447,32.104897,,,,,,,,,,,,,,,,,,
Hanson2016_1352,Apollonia (Syria Palestina),Arsuf,Syria Palestina,Israel,,,,,34.8068,32.1952,,,,,,,,,,,,,,,,,,
Hanson2016_1353,Ascalon,Ashkelon,Syria Palestina,Israel,,,,,34.556159,31.669799,,,,,,,,,,,,,,,,,,
Hanson2016_1354,Azotos,Unknown,Syria Palestina,Israel,,,,,34.622004,31.783466,,,,,,,,,,,,,,,,,,
Hanson2016_1355,Caesarea Maritima,Caesarea Maritima,Syria Palestina,Israel,,,,,34.892078,32.500908,,,,,,,,,,,,,,,,,,
Hanson2016_1356,Dora,Khirbet el Burj,Syria Palestina,Israel,,,,,34.922192,32.616786,,,,,,,,,,,,,,,,,,
Hanson2016_1357,Eleutheropolis,Beit Jibrin,Syria Palestina,Israel,,,,,34.893976,31.617141,,,,,,,,,,,,,,,,,,
Hanson2016_1358,Emmaus,Amwas,Syria Palestina,Israel,,,,,34.989503,31.839201,,,,,,,,,,,,,,,,,,
Hanson2016_1359,Gaza,Gaza,Syria Palestina,Israel,,,,,34.468099,31.511559,,,,,,,,,,,,,,,,,,
Hanson2016_1360,Lydda,Lod,Syria Palestina,Israel,,,,,34.892378,31.958254,,,,,,,,,,,,,,,,,,
Hanson2016_1361,Marissa,Tell Sandahana,Syria Palestina,Israel,,,,,34.898241,31.592963,,,,,,,,,,,,,,,,,,
Hanson2016_1362,Neapolis (Syria Palestina),Nablus,Syria Palestina,Israel,,,,,35.262911,32.218685,,,,,,,,,,,,,,,,,,
Hanson2016_1363,Pella (Syria Palestina),Tabaqat Fahl,Syria Palestina,Jordan,,,,,35.615459,32.450116,,,,,,,,,,,,,,,,,,
Hanson2016_1364,Phasaelis,Khirbet Fasayil,Syria Palestina,Israel,,,,,35.443361,32.027514,,,,,,,,,,,,,,,,,,
Hanson2016_1365,Samaria,Sebastieh,Syria Palestina,Israel,,,,,35.190436,32.276529,,,,,,,,,,,,,,,,,,
Hanson2016_1366,Scythopolis,Beth Shean,Syria Palestina,Israel,,,,,35.502208,32.502297,,,,,,,,,,,,,,,,,,
Hanson2016_1367,Sepphoris,Saffuriyeh,Syria Palestina,Israel,,,,,35.279708,32.75354,,,,,,,,,,,,,,,,,,
Hanson2016_1368,Tiberias,Tabariah,Syria Palestina,Israel,,,,,35.544028,32.776226,,,,,,,,,,,,,,,,,,
Hanson2016_1369,Abdera (Thracia),Avdira,Thracia,Greece,,,,,24.983333,40.95,,,,,,,,,,,,,,,,,,
Hanson2016_1370,Aenus,Enez,Thracia,Turkey,,,,,26.085104,40.724469,,,,,,,,,,,,,,,,,,
Hanson2016_1371,Anchialus,Pomorije,Thracia,Bulgaria,,,,,27.641374,42.555937,,,,,,,,,,,,,,,,,,
Hanson2016_1372,Aprus,Kestridze,Thracia,Turkey,,,,,27.107356,40.926941,,,,,,,,,,,,,,,,,,
Hanson2016_1373,Beroea (Thracia),Stara Zagora,Thracia,Bulgaria,,,,,25.624862,42.425403,,,,,,,,,,,,,,,,,,
Hanson2016_1374,Bizye,Vize,Thracia,Turkey,,,,,27.764376,41.57543,,,,,,,,,,,,,,,,,,
Hanson2016_1375,Byzantium,Istanbul,Thracia,Turkey,,,,,28.968935,41.010111,,,,,,,,,,,,,,,,,,
Hanson2016_1376,Cabyle,Golewitza,Thracia,Bulgaria,,,,,26.481552,42.539353,,,,,,,,,,,,,,,,,,
Hanson2016_1377,Deultum,Debelt,Thracia,Bulgaria,,,,,27.28956,42.390761,,,,,,,,,,,,,,,,,,
Hanson2016_1378,Diocletianopolis,Hisariya,Thracia,Bulgaria,,,,,24.707716,42.503218,,,,,,,,,,,,,,,,,,
Hanson2016_1379,Flaviopolis,Kadirli,Thracia,Turkey,,,,,26.834645,40.538708,,,,,,,,,,,,,,,,,,
Hanson2016_1380,Hadrianopolis (Thracia),Edirne,Thracia,Turkey,,,,,26.562891,41.676459,,,,,,,,,,,,,,,,,,
Hanson2016_1381,Heraclea (Thracia),Ere?li,Thracia,Turkey,,,,,27.952973,40.971013,,,,,,,,,,,,,,,,,,
Hanson2016_1382,Maronea,Maronia,Thracia,Greece,,,,,25.519074,40.906385,,,,,,,,,,,,,,,,,,
Hanson2016_1383,Nicopolis (Thracia),Goce Del?ev,Thracia,Bulgaria,,,,,23.815278,41.605833,,,,,,,,,,,,,,,,,,
Hanson2016_1384,Pautalia,Kyustendi,Thracia,Bulgaria,,,,,22.680752,42.282517,,,,,,,,,,,,,,,,,,
Hanson2016_1385,Philippopolis (Thracia),Plovdiv,Thracia,Bulgaria,,,,,24.750913,42.146652,,,,,,,,,,,,,,,,,,
Hanson2016_1386,Samothrace,Samothrace,Thracia,Greece,,,,,25.529249,40.500693,,,,,,,,,,,,,,,,,,
Hanson2016_1387,Serdica,Sophia,Thracia,Bulgaria,,,,,23.342891,42.722826,,,,,,,,,,,,,,,,,,
Hanson2016_1388,Seuthopolis,Kazanlak,Thracia,Bulgaria,,,,,25.274047,42.628866,,,,,,,,,,,,,,,,,,
